artist,artistLabel,birthPlaceLabel,coordsBP,coordsBPPast,pic,causeLabel,signat,plBurialLabel,plBurialCoords,plBurialCoordsPast,deathDate,generated
http://www.wikidata.org/entity/Q5616133,Guillermo Collazo,Santiago de Cuba,"47.444444444, 0.990833333","-75.820555555,20.028333333",http://commons.wikimedia.org/wiki/Special:FilePath/Guillermo-Collazo.jpg,,,,,,1896-09-26,1096
http://www.wikidata.org/entity/Q5625716,Henri Louis Dupray,Sedan,"45.779722222, 3.086944444","4.940277777,49.701944444",http://commons.wikimedia.org/wiki/Special:FilePath/Henri-Louis%20Dupray%201900.jpg,,,,,,1909-05-01,1097
http://www.wikidata.org/entity/Q5788598,Cornelia Scheffer,Paris,"51.033333333, 13.733333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Ary%20Scheffer%20-%20Portrait%20of%20Cornelia%20Marjolin%20Scheffer.jpg,,,,,,1899-12-20,1098
http://www.wikidata.org/entity/Q5850652,Eugène Deully,Lille,"48.856577777, 2.351827777","3.0575,50.631944444",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Deully.png,,,,,,1933-01-01,1099
http://www.wikidata.org/entity/Q5857767,Federico Olaria,Valencia,"48.856577777, 2.351827777","-0.375,39.466666666",http://commons.wikimedia.org/wiki/Special:FilePath/Olaria%20Torres%2C%20Federico.jpg,,,,,,1898-01-01,1100
http://www.wikidata.org/entity/Q5882613,Jens Adolf Jerichau,Roskilde,"43.604444444, 1.443888888","12.080833333,55.641666666",http://commons.wikimedia.org/wiki/Special:FilePath/Jens%20Adolf%20Jerichau%201890-1916%20by%20N.%20Andersen.jpg,,,,,,1916-08-16,1101
http://www.wikidata.org/entity/Q5885005,Arvid Johanson,Stockholm,"43.604444444, 1.443888888","18.068611111,59.329444444",http://commons.wikimedia.org/wiki/Special:FilePath/Arvid%20Claes%20William%20Johanson%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20XX.png,,,,,,1923-03-25,1102
http://www.wikidata.org/entity/Q5949281,Hushang Irani,Hamadan,"50.359166666, 3.525","48.516666666,34.8",http://commons.wikimedia.org/wiki/Special:FilePath/Houshang%20irani-croped.jpg,,,,,,1973-09-24,1103
http://www.wikidata.org/entity/Q5977755,Félix Martin,Neuilly-sur-Seine,"49.839444444, 4.602222222","2.2675,48.887222222",http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Martin.jpg,,,,,,1916-01-01,1104
http://www.wikidata.org/entity/Q6103039,Hale Asaf,Constantinople,"48.856577777, 2.351827777","28.976018,41.01224",http://commons.wikimedia.org/wiki/Special:FilePath/Hale%20Asaf.jpg,,,,,,1938-05-31,1105
http://www.wikidata.org/entity/Q6120859,Jacques Sablet,Morges,"48.856577777, 2.351827777","6.5,46.516666666",http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Sablet%20-%20Portrait%20de%20Conrad%20Gessner.jpg,,,,,,1803-04-04,1106
http://www.wikidata.org/entity/Q6120859,Jacques Sablet,Morges,"43.2587428, -7.020435","6.498611111,46.509447222",http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Sablet%20-%20Portrait%20de%20Conrad%20Gessner.jpg,,,,,,1803-04-04,1107
http://www.wikidata.org/entity/Q6154209,Janice Biala,Biała Podlaska,"46.45755, 6.33167","23.116666666,52.033333333",http://commons.wikimedia.org/wiki/Special:FilePath/Biala%20Self-Portrait.jpg,,,,,,2000-09-24,1108
http://www.wikidata.org/entity/Q6168908,Jean-Baptiste Forest,Paris,"46.45, 6.333333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20PdBA%20Largillierre%20JB%20Forest.JPG,,,,,,1712-03-17,1109
http://www.wikidata.org/entity/Q6171106,Jean Marchand,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Self%20portrait%20of%20Jean%20Marchand%20%281883-1940%29.jpg,,,,,,1940-01-01,1110
http://www.wikidata.org/entity/Q6306018,Jules Scalbert,Douai,"48.856577777, 2.351827777","3.079166666,50.370833333",http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Scalbert%20-%20Baigneuse.jpg,,,,,,1928-01-01,1111
http://www.wikidata.org/entity/Q6339160,Gunnar Gunnarsson Wennerberg,Skara,"48.856577777, 2.351827777","13.434901953,58.384245305",http://commons.wikimedia.org/wiki/Special:FilePath/Gunnar%20Gson%20Wennerberg%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20XX.png,,,,,,1914-04-20,1112
http://www.wikidata.org/entity/Q6711134,Léonce Angrand,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9once%20Angrand.jpg,,,,,,1886-01-11,1113
http://www.wikidata.org/entity/Q7173926,Peter Falconet,Paris,"48.949166666, 3.129444444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Autoportait-Pierre-Etienne-Falconet.JPG,,,,,,1791-06-25,1114
http://www.wikidata.org/entity/Q7610394,Stephen Rodefer,Bellaire,"48.321666666, 0.821666666","-80.75,40.0167",http://commons.wikimedia.org/wiki/Special:FilePath/Stephen%20Rodefer%20-%20poet%20painter%20writer%20teacher.jpg,,,,,,2015-08-22,1115
http://www.wikidata.org/entity/Q7668126,Thomas Alexander Harrison,Philadelphia,"48.298888888, 4.078055555","-75.163333333,39.953055555",http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Harrison%201914%20%28cropped%29.jpg,,,,,,1930-10-13,1116
http://www.wikidata.org/entity/Q8078305,Émile Munier,Paris,"43.948611111, 4.808333333","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Munier%20photograph%201893.jpg,,,,,,1895-06-29,1117
http://www.wikidata.org/entity/Q8184049,Abigail de Andrade,Vassouras,"48.856577777, 2.351827777","-43.662777777,-22.403888888",http://commons.wikimedia.org/wiki/Special:FilePath/Abigail%20de%20Andrade%2C%20Portrait-Relief.jpg,,,,,,1890-01-01,1118
http://www.wikidata.org/entity/Q8309899,Marie-Anne Fragonard,Grasse,"49.847777777, 3.285555555","6.925277777,43.658055555",http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Honore%20Fragonard%20-%20Portrait%20of%20Marie-Anne%20Fragonard%201786-87.jpg,,,,,,1823-01-01,1119
http://www.wikidata.org/entity/Q8319386,Jean-Baptiste Lavastre,Nîmes,"48.856577777, 2.351827777","4.36,43.836944444",http://commons.wikimedia.org/wiki/Special:FilePath/Press%20illustration%20of%20Act2%20%28scene4%29%20of%20%27La%20fianc%C3%A9e%20d%27Abydos%27%20by%20Barthe%20at%20the%20Th%C3%A9%C3%A2tre%20Lyrique%201865%20-%20Gallica.jpg,,,,,,1891-09-24,1120
http://www.wikidata.org/entity/Q8960684,Fabián de Castro,Jaén,"48.856577777, 2.351827777","-3.788888888,37.769722222",http://commons.wikimedia.org/wiki/Special:FilePath/Fabi%C3%A1n%20de%20Castro%2C%20by%20John%20Peter%20Russell.jpg,,,,,,1948-01-01,1121
http://www.wikidata.org/entity/Q9154700,Aniela Pająkówna,Medyka,"45.758888888, 4.841388888","22.931944444,49.804166666",http://commons.wikimedia.org/wiki/Special:FilePath/Aniela%20Pajakowna%20Selfportrait%20with%20daughter%201907.jpg,pneumonia,,,,,1912-01-01,1122
http://www.wikidata.org/entity/Q9302810,Rafael Chwoles,Vilnius,"47.716944444, -1.376111111","25.283333333,54.683333333",http://commons.wikimedia.org/wiki/Special:FilePath/R.Chwoles1963-1.jpg,,,,,,2002-03-31,1123
http://www.wikidata.org/entity/Q11291690,Jean Baptiste Berré,Antwerp,"47.71667, -1.38333","4.4,51.216666666",http://commons.wikimedia.org/wiki/Special:FilePath/Balthasar%20Paul%20Ommeganck%20-%20The%20Painter%20Jan%20Baptist%20Berr%C3%A9.jpg,,,,,,1838-07-05,1124
http://www.wikidata.org/entity/Q11940974,Pierre Garcia-Fons,Badalona,"44.837777777, -0.579444444","2.233333333,41.433333333",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Garcia-Fons%2004%202016.jpg,,,,,,2016-07-30,1125
http://www.wikidata.org/entity/Q12117354,Sonia Lewitska,Częstochowa,"43.771388888, 11.254166666","19.116666666,50.8",http://commons.wikimedia.org/wiki/Special:FilePath/Sonia%20Lewitska%20%281874-1937%29.jpg,,,,,,1937-09-20,1126
http://www.wikidata.org/entity/Q12177426,Alfred Loudet,Montélimar,"50.983333333, 11.316666666","4.750833333,44.558611111",http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Loudet.jpg,,,,,,1898-07-13,1127
http://www.wikidata.org/entity/Q12348908,Hippolyte Michaud,Beaune,"47.217222222, -1.553888888","4.838888888,47.024166666",http://commons.wikimedia.org/wiki/Special:FilePath/Hippolyte%20Michaud-Autoportrait%20de%20trois-quarts%20a%20droite.jpg,,,,,,1886-11-05,1128
http://www.wikidata.org/entity/Q12721219,Aurel Cojan,Beceni,"47.217222222, -1.553888888","26.769004,45.3821",http://commons.wikimedia.org/wiki/Special:FilePath/Aurel%20septembre1993%20Bastille.jpg,,,,,,2005-11-01,1129
http://www.wikidata.org/entity/Q13052839,Zareh Kalfayan,Istanbul,"48.856577777, 2.351827777","28.960277777,41.01",http://commons.wikimedia.org/wiki/Special:FilePath/%D4%B6%D5%A1%D6%80%D5%A5%D5%B0%20%D4%B3%D5%A1%D5%AC%D6%86%D5%A1%D5%B5%D5%A1%D5%B6.jpg,,,,,,1939-01-01,1130
http://www.wikidata.org/entity/Q13052839,Zareh Kalfayan,Istanbul,"48.856577777, 2.351827777","28.960277777,41.01",http://commons.wikimedia.org/wiki/Special:FilePath/%D4%B6%D5%A1%D6%80%D5%A5%D5%B0%20%D4%B3%D5%A1%D5%AC%D6%86%D5%A1%D5%B5%D5%A1%D5%B6.jpg,,,,,,1906-01-01,1131
http://www.wikidata.org/entity/Q13055111,Q13055111,Istanbul,"48.856577777, 2.351827777","28.960277777,41.01",http://commons.wikimedia.org/wiki/Special:FilePath/Dikran%20Yesaian.png,,,,,,1921-08-10,1132
http://www.wikidata.org/entity/Q13080821,Camille Moreau-Nélaton,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Moreau%20photo%20portrait.png,,http://commons.wikimedia.org/wiki/Special:FilePath/Camille%20Moreau%20monogram.png,,,,1897-05-04,1133
http://www.wikidata.org/entity/Q13099283,Frédéric Théodore Lix,Strasbourg,"48.856577777, 2.351827777","7.752222222,48.573333333",http://commons.wikimedia.org/wiki/Special:FilePath/Fr%C3%A9d%C3%A9ric-Th%C3%A9odore%20Lix.png,,,,,,1897-02-23,1134
http://www.wikidata.org/entity/Q13137792,Siebe Johannes ten Cate,Sneek,"47.347222222, 3.349722222","5.666666666,53.033333333",http://commons.wikimedia.org/wiki/Special:FilePath/Ten%20Cate%20zelfportret.jpg,,,,,,1908-12-19,1135
http://www.wikidata.org/entity/Q13237478,Armand Laroche,Saint-Cyr-l'École,"50.138055555, 4.824166666","2.0625,48.800277777",http://commons.wikimedia.org/wiki/Special:FilePath/Armand%20Laroche%20%281826-1903%29%2C%20portrait%20of%20Louis-Frederic%20Sch%C3%BCtzenberger..JPG,,,,,,1903-07-06,1136
http://www.wikidata.org/entity/Q13472010,Hippolyte Camille Delpy,Joigny,"48.468611111, -2.517777777","3.397222222,47.982222222",http://commons.wikimedia.org/wiki/Special:FilePath/Camille-Hippolyte%20Delpy.png,,,,,,1910-01-01,1137
http://www.wikidata.org/entity/Q13585004,Frédérique Émilie Auguste O'Connell,Potsdam,"44.915277777, -0.243888888","13.066666666,52.4",http://commons.wikimedia.org/wiki/Special:FilePath/Tournachon%2C%20Gaspard-F%C3%A9lix%20-%20Friederike%20O%27Connell%20%281823-1885%29%20%28Zeno%20Fotografie%29.jpg,,,,,,1885-10-21,1138
http://www.wikidata.org/entity/Q13895747,Nicolaes van Haeften,Gorinchem,"48.856577777, 2.351827777","4.97713,51.83873",http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20Nicolaes%20Haeften.jpg,,,,,,1715-02-20,1139
http://www.wikidata.org/entity/Q13895747,Nicolaes van Haeften,Gorinchem,"44.837777777, -0.579444444","4.966666666,51.833333333",http://commons.wikimedia.org/wiki/Special:FilePath/Zelfportret%20Nicolaes%20Haeften.jpg,,,,,,1715-02-20,1140
http://www.wikidata.org/entity/Q14535888,Jules-Émile Saintin,Lemé,"48.856577777, 2.351827777","3.763888888,49.837777777",http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Emile%20Saintin%20-%20Schoolboy%20%28Portrait%20of%20Henry%20Walters%20at%20Age%20Twelve%3F%29%20-%20Google%20Art%20Project.jpg,,,,,,1894-07-13,1141
http://www.wikidata.org/entity/Q15042146,Emeric Tauss Torday,Budapest,"48.20833, 16.373064","19.040833333,47.498333333",http://commons.wikimedia.org/wiki/Special:FilePath/Autorretrato%2C%20Emeric%20Tauss%20Torday%202013-08-24%2018-55.png,,,,,,1987-01-27,1142
http://www.wikidata.org/entity/Q15147708,Théophile Poilpot,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile%20Poilpot%201848-1915.JPG,,,,,,1915-02-06,1143
http://www.wikidata.org/entity/Q15407022,Eugène Henri Alexandre Chigot,Valenciennes,"49.494166666, 0.108055555","3.525,50.359166666",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Chigot.jpg,,,,,,1923-07-14,1144
http://www.wikidata.org/entity/Q15407020,Charles Toché,Nantes,"48.856577777, 2.351827777","-1.553888888,47.217222222",http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Toch%C3%A9%20J.%20Martin%201897.png,,,,,,1916-08-31,1145
http://www.wikidata.org/entity/Q15407027,Auguste François Gorguet,Paris,"42.769444444, 1.736944444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Fran%C3%A7ois%20Gorguet.jpg,,,,,,1927-04-29,1146
http://www.wikidata.org/entity/Q15407052,Clément Pruche,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Cl%C3%A9ment%20Pruche%2C%20portrait%20photographie%20%281865%29.png,,,,,,1890-10-06,1147
http://www.wikidata.org/entity/Q15874021,Conrad Kickert,The Hague,"45.941944444, -0.966944444","4.3175,52.084166666",http://commons.wikimedia.org/wiki/Special:FilePath/Lodewijk%20Schelfhout%20%28l%29%20en%20Conrad%20Kickert%20%28r%29.jpg,,,,,,1965-06-26,1148
http://www.wikidata.org/entity/Q15967898,Adélaïde Binart,Paris,"43.29695, 5.38107","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Adelaide-Binart-par-Marie-Genevieve-Bouliard.jpg,cholera,,,,,1832-09-13,1149
http://www.wikidata.org/entity/Q15967917,Jean-Charles Nicaise Perrin,Paris,"43.296666666, 5.376388888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Charles%20Nicaise%20Perrin%20-%20Autoportrait%20%28Mus%C3%A9e%20du%20Ch%C3%A2teau%20de%20Versailles%29.jpg,,,,,,1831-09-23,1150
http://www.wikidata.org/entity/Q15969950,Auguste Delâtre,Paris,"19.75, -72.2","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Del%C3%A2tre%201858%20by%20Whistler%20-%20NYPL%201605351.jpg,,,,,,1907-07-26,1151
http://www.wikidata.org/entity/Q15970026,Eugène-Jules Eudes,Choisy-le-Roi,"48.856577777, 2.351827777","2.407777777,48.766388888",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne-Jules%20Eudes-portrait%20jeune.jpg,,,,,,1938-01-26,1152
http://www.wikidata.org/entity/Q15970219,Georges Jules Bertrand,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Jules%20Bertrand.png,,,,,,1929-08-11,1153
http://www.wikidata.org/entity/Q15970277,Henri Morisset,Paris,"49.377777777, 1.104166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Morisset.jpg,,,,,,1956-11-15,1154
http://www.wikidata.org/entity/Q15974086,Étienne Buffet,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Etienne%20buffet.jpg,,,,,,1948-12-03,1155
http://www.wikidata.org/entity/Q15997394,Paule Gobillard,Quimperlé,"48.856577777, 2.351827777","-3.549722222,47.872777777",http://commons.wikimedia.org/wiki/Special:FilePath/Berthe%20Morisot%20-%20Paule%20Gobillard%20en%20robe%20de%20bal.jpg,,,,,,1946-01-01,1156
http://www.wikidata.org/entity/Q16025243,Vincent Manago,Catania,"22.4122, -83.6719","15.087269444,37.502669444",http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20manago%201880-1936%20femme%20preparant%20couscous%20algeria.jpg,,,,,,1936-06-30,1157
http://www.wikidata.org/entity/Q16027880,Albert-Émile Artigue,Buenos Aires,"48.856577777, 2.351827777","-58.381944444,-34.599722222",http://commons.wikimedia.org/wiki/Special:FilePath/Artigue%20portrait.jpg,,,,,,1927-04-16,1158
http://www.wikidata.org/entity/Q16039631,Armand Berton,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Armand%20Berton%20-%20Chez%20elle%201909.gif,,,,,,1927-01-01,1159
http://www.wikidata.org/entity/Q16264524,Remzi,Kırıkhan,"47.418888888, 1.427777777","36.35572,36.500718",http://commons.wikimedia.org/wiki/Special:FilePath/Remzi.JPG,,,,,,2015-07-23,1160
http://www.wikidata.org/entity/Q16264524,Remzi,Kırıkhan,"43.27, 2.401666666","36.353055555,36.498888888",http://commons.wikimedia.org/wiki/Special:FilePath/Remzi.JPG,,,,,,2015-07-23,1161
http://www.wikidata.org/entity/Q16596500,Christine Sundberg,Kalmar,"50.748333333, 2.260833333","16.321785258,56.669423411",http://commons.wikimedia.org/wiki/Special:FilePath/Christine%20Margaretha%20Sundberg%20-%20from%20Svenskt%20Portr%C3%A4ttgalleri%20XX.png,,,,,,1892-01-20,1162
http://www.wikidata.org/entity/Q16616170,Mimmi Zetterström,Gävle,"48.4875, 2.703611111","17.175023604,60.665134595",http://commons.wikimedia.org/wiki/Special:FilePath/Mimmi%20Zetterstr%C3%B6m%20-%20Self-portrait.jpg,,,,,,1885-05-26,1163
http://www.wikidata.org/entity/Q16663811,Maurice-Elie Sarthou,Bayonne,"48.857111111, 2.284136111","-1.476388888,43.4925",http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Sarthou%20-%20crg.jpg,,,,,,1999-06-11,1164
http://www.wikidata.org/entity/Q16669234,Paul Alphonse Viry,Pocé-sur-Cisse,"48.5775, -3.827777777","0.990833333,47.444444444",http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Alphonse%20Viry%20dans%20les%20ann%C3%A9es%201870.JPG,,,,,,1913-04-11,1165
http://www.wikidata.org/entity/Q16873463,Franc-Lamy,Clermont-Ferrand,"51.216666666, 4.4","3.086944444,45.779722222",http://commons.wikimedia.org/wiki/Special:FilePath/Nadar%20-%20Foto%20of%20Franc-Lamy.jpg,,,,,,1919-03-13,1166
http://www.wikidata.org/entity/Q16890287,Adelaide Salles-Wagner,Dresden,"48.816388888, 2.321111111","13.733333333,51.033333333",http://commons.wikimedia.org/wiki/Special:FilePath/Adela%C3%AFde%20Salles-Wagner%20-%20Breton%20Girl%20Praying.jpg,,,,,,1890-07-02,1167
http://www.wikidata.org/entity/Q17308425,Gabriel-Sébastien Simonet,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Gabirel%20Sebastien%20Simonet.jpg,,,,,,1990-07-02,1168
http://www.wikidata.org/entity/Q17325025,Marguerite Charpentier,Paris,"52.65806, 17.95578","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Madame%20Charpentier%20-%2001.jpg,,,,,,1904-11-30,1169
http://www.wikidata.org/entity/Q17453508,Louis de Planet,Toulouse,"52.65, 17.95","1.443888888,43.604444444",http://commons.wikimedia.org/wiki/Special:FilePath/Augustin%20-%20Portrait%20de%20Louis%20de%20Planet%20par%20lui-m%C3%AAme%201855%20%2846%204%201%29.jpg,,,,,,1875-01-01,1170
http://www.wikidata.org/entity/Q17453508,Louis de Planet,Toulouse,"36.516666666, -6.283333333","1.443888888,43.604444444",http://commons.wikimedia.org/wiki/Special:FilePath/Augustin%20-%20Portrait%20de%20Louis%20de%20Planet%20par%20lui-m%C3%AAme%201855%20%2846%204%201%29.jpg,,,,,,1876-01-01,1171
http://www.wikidata.org/entity/Q17457044,Edma Morisot,Valenciennes,"48.856577777, 2.351827777","3.525,50.359166666",http://commons.wikimedia.org/wiki/Special:FilePath/Berthe%20Morisot%20-%20La%20Lecture%20%281873%29.jpg,,,,,,1921-01-01,1172
http://www.wikidata.org/entity/Q17634380,Louis Nicolas Matout,Renwez,"46.25, 6.216666666","4.602222222,49.839444444",http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Matout.png,,,,,,1888-01-24,1173
http://www.wikidata.org/entity/Q18002276,Étienne Dumonstier,Paris,"51.037777777, 2.376388888","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Dumoustier%20Pierre%20I%20-%20Portrait%20of%20Etienne%20Dumoustier.jpeg,,,,,,1603-10-23,1174
http://www.wikidata.org/entity/Q18066016,Marie-Renée Ucciani,Paris,"47.330555555, 9.408611111","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Ucciani.M-R%20%28photo%29%201922%20par%20Oricelly%20%28ph.%20%C3%A0%20Paris%29%20m%C3%A9daillon.jpg,,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Ren%C3%A9e%20Ucciani%2C%20signatures.jpeg,,,,1963-01-01,1175
http://www.wikidata.org/entity/Q18116510,Fermín Arango,Santa Eulalia de Oscos,"53.3425, -6.265833333","-7.020435,43.2587428",http://commons.wikimedia.org/wiki/Special:FilePath/Ferm%C3%ADn%20Arango%2C%20en%20La%20Ilustraci%C3%B3n%20Art%C3%ADstica.jpg,,,,,,1962-01-01,1176
http://www.wikidata.org/entity/Q18198693,Louis-Auguste Brun,Rolle,"48.856577777, 2.351827777","6.33167,46.45755",http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Auguste%20Brun.gif,,,,,,1815-01-01,1177
http://www.wikidata.org/entity/Q18198693,Louis-Auguste Brun,Rolle,"40.833333333, 14.25","6.333333333,46.45",http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Auguste%20Brun.gif,,,,,,1815-01-01,1178
http://www.wikidata.org/entity/Q18278172,Antoine Alphonse Montfort,Paris,"50.370833333, 3.079166666","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Antoine-Alphonse%20Montfort.jpg,,,,,,1884-09-28,1179
http://www.wikidata.org/entity/Q18289401,Eugène Romain Thirion,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Thirion%20atelier.jpg,,,,,,1910-01-19,1180
http://www.wikidata.org/entity/Q18331555,Jacques Alfred Brielman,Paris,"45.779722222, 3.086944444","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Jacques-Alfred%20Brielman.png,,,,,,1892-02-16,1181
http://www.wikidata.org/entity/Q18507690,Adolphe Hervier,Paris,"48.856577777, 2.351827777","2.351827777,48.856577777",http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe%20Hervier%20by%20Nadar.png,,,,,,1879-01-18,1182
http://www.wikidata.org/entity/Q18507689,Adolphe-René Lefevre,La Ferté-sous-Jouarre,"42.016669444, 43.733330555","3.129444444,48.949166666",http://commons.wikimedia.org/wiki/Special:FilePath/Adolphe-Ren%C3%A9%20Lefevre%20-%20Courtier%20Standing%20by%20a%20Column%20-%20Walters%20371630.jpg,,,,,,1868-09-04,1183
